h3_cell,date_utc,window_hour,window_6h_utc,label,centroid_lat,centroid_lon,fire_year,state
8848da2b69fffff,2014-01-19,18,2014-01-19 18:00:00,0,36.306814,-104.995301,2014,TX
8826d91431fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.578425,-99.096086,2014,TX
8826d26a45fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.921687,-104.139584,2014,TX
88489d753bfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.60831,-99.488268,2014,TX
8848de7933fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.163708,-104.587135,2014,TX
884891d633fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.367799,-97.435489,2014,TX
8826ce0d4bfffff,2014-01-19,18,2014-01-19 18:00:00,0,33.946655,-97.922009,2014,TX
8826db9215fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.698553,-100.233449,2014,TX
8826dba2d3fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.135889,-99.905555,2014,TX
8826dc7109fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.160103,-100.482565,2014,TX
88446d622bfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.713039,-95.885685,2014,TX
8848d0196dfffff,2014-01-19,18,2014-01-19 18:00:00,0,32.909052,-103.744465,2014,TX
8848834b53fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.13621,-99.076916,2014,TX
8844681a3dfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.630847,-94.754875,2014,TX
8844698ca9fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.344737,-96.125594,2014,TX
8826dbb9a5fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.166555,-100.234082,2014,TX
8848932135fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.637624,-96.46945,2014,TX
88488e5b11fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.696203,-100.151766,2014,TX
8848de26ddfffff,2014-01-19,18,2014-01-19 18:00:00,0,35.248463,-105.620774,2014,TX
884881309dfffff,2014-01-19,18,2014-01-19 18:00:00,0,28.906573,-101.337419,2014,TX
8848d18921fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.375501,-105.085403,2014,TX
8826da95b1fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.177538,-101.259984,2014,TX
8826dd15edfffff,2014-01-19,18,2014-01-19 18:00:00,0,33.701028,-98.98327,2014,TX
8826ccc0edfffff,2014-01-19,18,2014-01-19 18:00:00,0,34.817019,-96.836047,2014,TX
8826da61b1fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.330922,-101.882163,2014,TX
8848820657fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.435739,-98.908412,2014,TX
8848893951fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.448921,-103.106186,2014,TX
8848900cddfffff,2014-01-19,18,2014-01-19 18:00:00,0,28.299777,-96.505012,2014,TX
8848da5987fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.971954,-104.186777,2014,TX
8826daa685fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.735174,-100.887854,2014,TX
8826d374bbfffff,2014-01-19,18,2014-01-19 18:00:00,0,34.229136,-102.59972,2014,TX
88488a46cbfffff,2014-01-19,18,2014-01-19 18:00:00,0,31.058635,-100.409128,2014,TX
8848c29359fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.559646,-106.618116,2014,TX
884468ab5bfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.763,-95.193993,2014,TX
8848da6e01fffff,2014-01-19,18,2014-01-19 18:00:00,0,36.45687,-104.721735,2014,TX
8844687a0dfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.984478,-94.526171,2014,TX
8848d08033fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.654739,-104.228259,2014,TX
88446b4d83fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.120263,-94.115206,2014,TX
8848833109fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.299448,-99.99525,2014,TX
8826cc4531fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.345721,-97.008419,2014,TX
88489a1a29fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.948185,-96.999313,2014,TX
88489cba67fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.354834,-98.894055,2014,TX
8848d5b90dfffff,2014-01-19,18,2014-01-19 18:00:00,0,32.39607,-105.541192,2014,TX
8826d0ab05fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.773243,-102.178702,2014,TX
88489b7963fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.103116,-97.72525,2014,TX
8848d6a04dfffff,2014-01-19,18,2014-01-19 18:00:00,0,32.275506,-103.39694,2014,TX
884898a2abfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.672166,-98.92984,2014,TX
8848f29abdfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.223812,-104.365128,2014,TX
8826c10a29fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.199204,-97.822479,2014,TX
884890ccb9fffff,2014-01-19,18,2014-01-19 18:00:00,0,27.96039,-96.223738,2014,TX
8826c22eebfffff,2014-01-19,18,2014-01-19 18:00:00,0,34.999795,-99.709423,2014,TX
8826d89313fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.82401,-100.131351,2014,TX
8826c216b1fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.542547,-99.789084,2014,TX
8848da2a85fffff,2014-01-19,18,2014-01-19 18:00:00,0,36.37251,-105.126544,2014,TX
8826cd09cbfffff,2014-01-19,18,2014-01-19 18:00:00,0,33.666261,-95.704034,2014,TX
88488042b7fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.00042,-99.483686,2014,TX
88446e7283fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.257053,-93.740668,2014,TX
88446e89c7fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.752035,-93.894867,2014,TX
88446a340dfffff,2014-01-19,18,2014-01-19 18:00:00,0,31.467007,-94.083702,2014,TX
8826dab4abfffff,2014-01-19,18,2014-01-19 18:00:00,0,32.834608,-100.902542,2014,TX
8848928dc9fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.313966,-95.450511,2014,TX
8826dac111fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.144167,-101.97706,2014,TX
88446e0a99fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.096521,-93.790763,2014,TX
884894c265fffff,2014-01-19,18,2014-01-19 18:00:00,0,26.513217,-96.398843,2014,TX
8848804aedfffff,2014-01-19,18,2014-01-19 18:00:00,0,28.010664,-99.29212,2014,TX
88444d0769fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.044045,-94.556119,2014,TX
884895b137fffff,2014-01-19,18,2014-01-19 18:00:00,0,27.523039,-98.109982,2014,TX
88489a24d9fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.614421,-97.631501,2014,TX
8848951947fffff,2014-01-19,18,2014-01-19 18:00:00,0,27.559164,-97.457204,2014,TX
88488bcb35fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.330189,-101.244896,2014,TX
8848f32211fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.691842,-105.734785,2014,TX
8848829259fffff,2014-01-19,18,2014-01-19 18:00:00,0,27.759924,-99.010846,2014,TX
8848f31609fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.244311,-105.58395,2014,TX
8848da1b63fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.812376,-104.695511,2014,TX
8826d26d8dfffff,2014-01-19,18,2014-01-19 18:00:00,0,34.699377,-104.034985,2014,TX
8848dc2951fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.75675,-106.401579,2014,TX
88489136ddfffff,2014-01-19,18,2014-01-19 18:00:00,0,29.112557,-98.032497,2014,TX
8826d8015bfffff,2014-01-19,18,2014-01-19 18:00:00,0,33.251839,-100.404813,2014,TX
88446db2e7fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.195037,-96.666336,2014,TX
88488acb1bfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.619162,-100.204423,2014,TX
8826d3118bfffff,2014-01-19,18,2014-01-19 18:00:00,0,34.734023,-102.613132,2014,TX
8848828999fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.123974,-98.749427,2014,TX
884888358bfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.854526,-102.362101,2014,TX
8826d62c61fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.929719,-103.360329,2014,TX
8826ceba39fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.238953,-97.439751,2014,TX
884888ae99fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.634231,-102.501467,2014,TX
88446a2a29fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.528407,-93.752816,2014,TX
8848905459fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.038861,-96.187831,2014,TX
8848947645fffff,2014-01-19,18,2014-01-19 18:00:00,0,27.20286,-96.631689,2014,TX
8826db5037fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.210601,-101.023461,2014,TX
8826d32ad1fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.219218,-102.387862,2014,TX
88489da1b5fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.308194,-100.058783,2014,TX
884468b111fffff,2014-01-19,18,2014-01-19 18:00:00,0,30.622822,-95.349766,2014,TX
88446c1683fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.594861,-95.325823,2014,TX
8826c16927fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.752362,-98.174897,2014,TX
8848837a61fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.32285,-99.397649,2014,TX
8826d95a01fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.675052,-99.909307,2014,TX
884888809bfffff,2014-01-19,18,2014-01-19 18:00:00,0,30.170729,-102.202207,2014,TX
8826db86b7fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.366908,-100.077844,2014,TX
88488b9309fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.036414,-101.971532,2014,TX
8826d18443fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.373719,-100.932596,2014,TX
8844686a4dfffff,2014-01-19,18,2014-01-19 18:00:00,0,31.122006,-94.500869,2014,TX
884891a1abfffff,2014-01-19,18,2014-01-19 18:00:00,0,28.867702,-97.945623,2014,TX
8826d22583fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.788619,-103.310157,2014,TX
8848de2945fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.231216,-105.090367,2014,TX
88488251c3fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.288914,-98.21574,2014,TX
8848823833fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.688506,-98.835426,2014,TX
88488205a9fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.549787,-98.805145,2014,TX
8844692519fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.992343,-96.276779,2014,TX
8848d18e87fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.455163,-105.420788,2014,TX
8848d2019bfffff,2014-01-19,18,2014-01-19 18:00:00,0,33.558108,-102.75097,2014,TX
8848f27837fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.04715,-103.873811,2014,TX
8848895aa5fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.133811,-102.380963,2014,TX
8848940a5bfffff,2014-01-19,18,2014-01-19 18:00:00,0,26.949691,-96.554185,2014,TX
88488d0239fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.990592,-103.174816,2014,TX
8826d9b007fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.714568,-98.739032,2014,TX
8826c165b3fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.641103,-97.762943,2014,TX
88488c6a57fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.75038,-101.712743,2014,TX
8848c241e1fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.286534,-105.836049,2014,TX
88489565a9fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.223697,-97.547328,2014,TX
8826c81735fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.449499,-96.635829,2014,TX
8826ca0a43fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.971354,-98.154371,2014,TX
8826c862adfffff,2014-01-19,18,2014-01-19 18:00:00,0,32.986809,-96.953264,2014,TX
8826cd0891fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.629095,-95.624277,2014,TX
88488665a3fffff,2014-01-19,18,2014-01-19 18:00:00,0,27.804202,-98.751962,2014,TX
884882c133fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.056399,-98.366445,2014,TX
8848d06565fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.504578,-103.848865,2014,TX
8848d63565fffff,2014-01-19,18,2014-01-19 18:00:00,0,32.627049,-103.256149,2014,TX
8826ce2183fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.658384,-97.581212,2014,TX
8848d8b9b7fffff,2014-01-19,18,2014-01-19 18:00:00,0,35.427332,-106.540214,2014,TX
8848d2c185fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.18719,-102.404187,2014,TX
88489b5329fffff,2014-01-19,18,2014-01-19 18:00:00,0,31.62914,-97.653119,2014,TX
8826c89b57fffff,2014-01-19,18,2014-01-19 18:00:00,0,33.896333,-96.697925,2014,TX
8826d099a7fffff,2014-01-19,18,2014-01-19 18:00:00,0,36.166029,-102.47517,2014,TX
8848817303fffff,2014-01-19,18,2014-01-19 18:00:00,0,28.83443,-100.745331,2014,TX
8826c94a3dfffff,2014-01-19,18,2014-01-19 18:00:00,0,32.609145,-96.366129,2014,TX
8848932e63fffff,2014-01-19,18,2014-01-19 18:00:00,0,29.712701,-96.544126,2014,TX
8826d30939fffff,2014-01-19,18,2014-01-19 18:00:00,0,34.541873,-102.868093,2014,TX
88488c19edfffff,2014-01-20,18,2014-01-20 18:00:00,0,29.28041,-101.837479,2014,TX
8848d02e31fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.506574,-104.329555,2014,TX
88446b3133fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.139769,-94.894817,2014,TX
8848de5737fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.783945,-104.641121,2014,TX
8848f30701fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.424995,-105.491035,2014,TX
88489189e3fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.543745,-97.501421,2014,TX
88446b6f4bfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.354954,-94.382664,2014,TX
88489b8531fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.569922,-98.498595,2014,TX
88446c6c93fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.261936,-94.881475,2014,TX
8848d332dbfffff,2014-01-20,18,2014-01-20 18:00:00,0,34.33952,-104.327062,2014,TX
8848f66e99fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.116562,-104.241899,2014,TX
8844694169fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.495365,-95.316549,2014,TX
8848d82835fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.920014,-106.337521,2014,TX
8826cedb59fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.620554,-98.287837,2014,TX
8826c2b08bfffff,2014-01-20,18,2014-01-20 18:00:00,0,35.630429,-99.439942,2014,TX
8844698ca1fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.352489,-96.120875,2014,TX
8848d66ab1fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.822016,-102.556894,2014,TX
88489604e3fffff,2014-01-20,18,2014-01-20 18:00:00,0,27.521634,-95.633641,2014,TX
88446842e1fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.763886,-94.432698,2014,TX
88489d2db1fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.863498,-99.825168,2014,TX
8848dc6c57fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.898744,-106.109406,2014,TX
8848883709fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.738726,-102.344726,2014,TX
8826cd70bbfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.462104,-95.668261,2014,TX
8848922359fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.813283,-95.526896,2014,TX
8848d5714dfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.747452,-104.991705,2014,TX
8826cdd065fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.292907,-95.781554,2014,TX
884549269bfffff,2014-01-20,18,2014-01-20 18:00:00,0,26.715699,-96.157978,2014,TX
8848d116a9fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.612807,-105.388073,2014,TX
8848996a45fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.771657,-99.059804,2014,TX
8826d98a63fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.927272,-99.207694,2014,TX
8848d27837fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.813894,-102.359643,2014,TX
8826d1226dfffff,2014-01-20,18,2014-01-20 18:00:00,0,34.790947,-101.02686,2014,TX
884890955dfffff,2014-01-20,18,2014-01-20 18:00:00,0,27.638214,-96.818775,2014,TX
8848da048dfffff,2014-01-20,18,2014-01-20 18:00:00,0,36.098245,-105.132695,2014,TX
8848c28a4dfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.776915,-106.466249,2014,TX
88488b9601fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.138361,-102.197375,2014,TX
8826d05449fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.819738,-102.814181,2014,TX
8848d20621fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.539523,-102.91561,2014,TX
88488bc4ebfffff,2014-01-20,18,2014-01-20 18:00:00,0,31.4292,-101.664288,2014,TX
8826c876d3fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.044923,-96.711913,2014,TX
8848831747fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.969734,-99.891356,2014,TX
8826d0d03bfffff,2014-01-20,18,2014-01-20 18:00:00,0,36.248217,-102.754295,2014,TX
88488395e9fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.676942,-100.102354,2014,TX
8826dd88b7fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.913428,-99.021153,2014,TX
8848898247fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.71993,-103.256275,2014,TX
8826cd54c5fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.771329,-95.802837,2014,TX
88488846e7fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.623658,-101.605708,2014,TX
88488e5acdfffff,2014-01-20,18,2014-01-20 18:00:00,0,29.699175,-100.239603,2014,TX
8826cd2421fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.2692,-95.110834,2014,TX
8848920d67fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.66747,-95.152628,2014,TX
88488b50c3fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.558056,-101.329842,2014,TX
88488cab07fffff,2014-01-20,18,2014-01-20 18:00:00,0,29.331886,-102.334357,2014,TX
8826cd0c5dfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.607256,-95.514175,2014,TX
88488aa407fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.037192,-101.337333,2014,TX
8826d8bb09fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.429548,-100.043348,2014,TX
8848da1559fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.882771,-105.064115,2014,TX
8826d29629fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.809022,-103.345621,2014,TX
8826ca66d3fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.478628,-97.989663,2014,TX
8848d190adfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.178509,-105.394031,2014,TX
8826d60d9bfffff,2014-01-20,18,2014-01-20 18:00:00,0,36.199381,-103.647227,2014,TX
8848c29aa9fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.694993,-106.508363,2014,TX
8844689969fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.269658,-94.876753,2014,TX
8848911313fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.628698,-97.511617,2014,TX
8826d905b1fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.360944,-99.152554,2014,TX
8826dd4d3dfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.47368,-99.728498,2014,TX
8826d1c255fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.493612,-101.586267,2014,TX
88446b2735fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.344074,-95.030914,2014,TX
88489600abfffff,2014-01-20,18,2014-01-20 18:00:00,0,27.432877,-95.491726,2014,TX
8848d62c4bfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.841638,-103.179245,2014,TX
8848944447fffff,2014-01-20,18,2014-01-20 18:00:00,0,27.05893,-96.317726,2014,TX
8826cd5b5bfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.91127,-96.170003,2014,TX
884890a0adfffff,2014-01-20,18,2014-01-20 18:00:00,0,28.136812,-96.970967,2014,TX
8848dc14e9fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.298711,-106.520127,2014,TX
8848b22b19fffff,2014-01-20,18,2014-01-20 18:00:00,0,26.189943,-96.918167,2014,TX
8826d24c2dfffff,2014-01-20,18,2014-01-20 18:00:00,0,35.098046,-104.34283,2014,TX
8826c0713dfffff,2014-01-20,18,2014-01-20 18:00:00,0,35.680638,-99.049994,2014,TX
8848d07a23fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.280165,-103.643934,2014,TX
8848923897fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.853697,-95.443942,2014,TX
8826d8334dfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.127874,-100.096547,2014,TX
8848d589dbfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.253797,-105.302247,2014,TX
88488cba47fffff,2014-01-20,18,2014-01-20 18:00:00,0,29.136951,-102.428181,2014,TX
8826da215dfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.453154,-101.385453,2014,TX
8826c9415bfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.633992,-96.248471,2014,TX
8826d044a3fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.560976,-102.816926,2014,TX
8848d4d08dfffff,2014-01-20,18,2014-01-20 18:00:00,0,31.39001,-103.882759,2014,TX
8826d60069fffff,2014-01-20,18,2014-01-20 18:00:00,0,36.449359,-103.650978,2014,TX
8848db8937fffff,2014-01-20,18,2014-01-20 18:00:00,0,36.326171,-106.053693,2014,TX
8848927aebfffff,2014-01-20,18,2014-01-20 18:00:00,0,28.771314,-94.96316,2014,TX
8848f30591fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.546681,-105.528573,2014,TX
8826c21b4dfffff,2014-01-20,18,2014-01-20 18:00:00,0,35.683696,-100.251367,2014,TX
8826c99b1bfffff,2014-01-20,18,2014-01-20 18:00:00,0,33.15161,-95.627611,2014,TX
8826de12e3fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.114589,-101.401371,2014,TX
8848d0c11dfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.676071,-103.646957,2014,TX
8826c86a43fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.998236,-97.13116,2014,TX
8826ddac83fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.470709,-98.563812,2014,TX
884899753dfffff,2014-01-20,18,2014-01-20 18:00:00,0,31.745859,-99.308195,2014,TX
8826dc2e81fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.858438,-99.862456,2014,TX
8826d64653fffff,2014-01-20,18,2014-01-20 18:00:00,0,36.354138,-103.937704,2014,TX
88489425d9fffff,2014-01-20,18,2014-01-20 18:00:00,0,27.466094,-97.063045,2014,TX
88489b09a9fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.942257,-97.963814,2014,TX
8848940181fffff,2014-01-20,18,2014-01-20 18:00:00,0,27.009097,-96.626475,2014,TX
88489ac76bfffff,2014-01-20,18,2014-01-20 18:00:00,0,30.772188,-96.963577,2014,TX
88488a01d1fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.005693,-100.670507,2014,TX
8826dcda69fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.915288,-100.650146,2014,TX
8848984753fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.754641,-98.008307,2014,TX
884890d59dfffff,2014-01-20,18,2014-01-20 18:00:00,0,27.73135,-96.366313,2014,TX
8848994ee5fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.568054,-98.945331,2014,TX
8848d2b1d3fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.344074,-103.291106,2014,TX
884891554bfffff,2014-01-20,18,2014-01-20 18:00:00,0,28.759239,-97.121642,2014,TX
88488aa065fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.915976,-101.15317,2014,TX
884461a731fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.976481,-94.663251,2014,TX
884894a2b5fffff,2014-01-20,18,2014-01-20 18:00:00,0,26.955712,-97.198034,2014,TX
8848886e41fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.983156,-101.709194,2014,TX
8826d28ce3fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.484443,-103.531043,2014,TX
88489e481dfffff,2014-01-20,18,2014-01-20 18:00:00,0,30.048689,-96.663443,2014,TX
8826d8d9e7fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.658572,-100.879592,2014,TX
8826c92105fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.263242,-95.519396,2014,TX
8826da0dddfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.599513,-101.660022,2014,TX
8826da502bfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.925798,-102.140992,2014,TX
8848d3af05fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.238402,-104.341323,2014,TX
8848884825fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.610196,-101.192168,2014,TX
8848d35935fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.134732,-103.108189,2014,TX
8826c3046bfffff,2014-01-20,18,2014-01-20 18:00:00,0,34.712449,-98.785332,2014,TX
884892b345fffff,2014-01-20,18,2014-01-20 18:00:00,0,28.260146,-95.745987,2014,TX
88488e4593fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.013381,-100.473225,2014,TX
8826cc32b5fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.251235,-96.203706,2014,TX
88489c7905fffff,2014-01-20,18,2014-01-20 18:00:00,0,29.831522,-98.085112,2014,TX
8848884c85fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.752402,-101.414503,2014,TX
88488ba709fffff,2014-01-20,18,2014-01-20 18:00:00,0,31.661303,-102.405178,2014,TX
8826da69c5fffff,2014-01-20,18,2014-01-20 18:00:00,0,32.311779,-102.065885,2014,TX
8848d6c73dfffff,2014-01-20,18,2014-01-20 18:00:00,0,32.045989,-102.690281,2014,TX
8826c88955fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.690364,-96.76463,2014,TX
8826c3b2bdfffff,2014-01-20,18,2014-01-20 18:00:00,0,34.96066,-98.318037,2014,TX
8848d06e23fffff,2014-01-20,18,2014-01-20 18:00:00,0,33.539937,-103.788437,2014,TX
8848de95dbfffff,2014-01-20,18,2014-01-20 18:00:00,0,34.410883,-105.443197,2014,TX
884898a261fffff,2014-01-20,18,2014-01-20 18:00:00,0,30.596745,-98.882945,2014,TX
8848deda15fffff,2014-01-20,18,2014-01-20 18:00:00,0,34.341058,-104.604886,2014,TX
8848d86729fffff,2014-01-20,18,2014-01-20 18:00:00,0,35.918321,-106.098842,2014,TX
