h3_cell,date_utc,window_hour,window_6h_utc,label,centroid_lat,centroid_lon,fire_year,state_x,state_y,h3_resolution,ecoregion_l3,ecoregion_l2,fire_count,has_fire_history,burnable,avg_burn_prob,whp,flep4,cfl,erc,fm100,fm1000,bi,vpd,vs,rmax,rmin,tmmx,tmmn,pr,sph,erc_5D_mean,erc_5D_max,fm100_5D_mean,fm100_5D_min,bi_5D_mean,bi_5D_max,vpd_5D_mean,vpd_5D_max,vs_5D_mean,vs_5D_max,rmax_5D_mean,rmax_5D_min,tmmx_5D_mean,tmmx_5D_max,sin_month,cos_month,sin_hour,cos_hour
8848888b25fffff,2014-01-22,18,2014-01-22 18:00:00,0,30.130328,-101.875033,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,59.0,0.78,1.25,43.0,0.0101,0.24,5.19,0.85,-24.059998,-36.039993,0.0,1.8e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d6cc4bfffff,2014-01-22,18,2014-01-22 18:00:00,0,32.12354,-102.57665,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,65.0,0.68,1.13,52.0,0.0097,0.31,4.36,0.8,-24.199997,-36.009995,0.0,1.6e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d17043fffff,2014-01-22,18,2014-01-22 18:00:00,0,34.86482,-101.526397,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,57.0,0.88,1.21,51.0,0.0052,0.41,6.82,1.9,-24.86,-36.549988,0.0,1.75e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dc930dfffff,2014-01-22,18,2014-01-22 18:00:00,0,34.980827,-100.003786,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,54.0,0.95,1.24,51.0,0.0052,0.44,8.11,2.04,-24.759995,-36.61,0.0,1.95e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b2195fffff,2014-01-23,12,2014-01-23 12:00:00,1,32.33732,-94.912962,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,41.0,1.1,1.46,46.0,0.0031,0.64,7.01,4.05,-25.319992,-36.11,0.0,2.35e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
884892500dfffff,2014-01-23,12,2014-01-23 12:00:00,0,28.351045,-94.813366,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88489109d9fffff,2014-01-23,12,2014-01-23 12:00:00,0,28.922561,-97.322617,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,23.0,1.57,1.6,0.0,0.0016,0.49,10.0,5.32,-24.289993,-36.069992,0.2,6e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848de8dabfffff,2014-01-23,12,2014-01-23 12:00:00,0,34.662693,-105.193606,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,43.0,1.28,1.22,48.0,0.0005,0.59,10.0,6.45,-26.339996,-37.14,0.0,2.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88488852c3fffff,2014-01-23,12,2014-01-23 12:00:00,0,30.349322,-101.505962,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,48.0,1.03,1.28,50.0,0.0027,0.52,8.39,4.24,-25.319992,-36.229996,0.0,2.63e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
884881456bfffff,2014-01-23,12,2014-01-23 12:00:00,0,28.768361,-100.544801,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,38.0,1.34,1.5,37.0,0.0036,0.38,10.0,3.95,-24.37999,-36.039993,0.0,4.6e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8826cdcd33fffff,2014-01-23,12,2014-01-23 12:00:00,0,33.929492,-95.878459,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,40.0,1.16,1.5,49.0,0.002,0.68,8.47,3.81,-25.789993,-36.899994,0.0,1.56e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88489cd087fffff,2014-01-23,12,2014-01-23 12:00:00,0,29.069358,-98.323966,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,25.0,1.56,1.56,0.0,0.0017,0.54,10.0,5.1,-24.519989,-36.23999,0.31,5.07e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848952cc9fffff,2014-01-23,12,2014-01-23 12:00:00,0,28.229817,-97.964996,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,25.0,1.51,1.59,0.0,0.0043,0.48,10.0,3.91,-23.699997,-35.97,0.27,6.89e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848930c25fffff,2014-01-23,12,2014-01-23 12:00:00,0,29.412772,-96.226085,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,21.0,1.69,1.68,0.0,0.0026,0.43,10.0,5.01,-24.179993,-35.97,0.69,5.91e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
8848de11bdfffff,2014-01-23,12,2014-01-23 12:00:00,0,34.738576,-105.017921,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,44.0,1.26,1.21,47.0,0.0005,0.56,10.0,6.31,-26.209991,-37.14,0.0,2.17e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
88446bb83dfffff,2014-01-23,18,2014-01-23 18:00:00,1,31.803815,-95.013818,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,28.0,1.31,1.51,0.0,0.0027,0.58,8.39,4.58,-25.23999,-36.12999,0.46,2.77e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c9585dfffff,2014-01-23,18,2014-01-23 18:00:00,1,32.746746,-96.342419,2014,TX,TX,8.0,9.4.7,9.4,5.0,True,True,0.0,0.0,0.0,0.0,39.0,1.21,1.47,49.0,0.0024,0.68,9.22,4.24,-25.399994,-36.53,0.0,2.25e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446e232dfffff,2014-01-23,18,2014-01-23 18:00:00,1,30.354419,-94.05801,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,20.0,1.71,1.69,0.0,0.0016,0.44,10.0,5.6,-24.549988,-36.15999,0.75,5.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cb09bdfffff,2014-01-23,18,2014-01-23 18:00:00,1,32.110577,-97.170987,2014,TX,TX,8.0,9.4.7,9.4,2.0,True,True,0.0,0.0,0.0,0.0,44.0,1.09,1.37,58.0,0.0029,0.75,8.29,3.85,-25.299988,-36.40999,0.0,2.25e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884469a9e5fffff,2014-01-23,18,2014-01-23 18:00:00,1,31.596699,-96.16396,2014,TX,TX,8.0,8.3.8,8.3,2.0,True,True,0.0,0.0,0.0,0.0,28.0,1.34,1.51,0.0,0.0028,0.59,9.07,4.3,-25.159988,-36.23999,0.67,2.76e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489c943dfffff,2014-01-23,18,2014-01-23 18:00:00,1,29.104457,-98.926716,2014,TX,TX,8.0,9.6.1,9.6,1.0,True,True,0.0,0.0,0.0,0.0,30.0,1.33,1.43,0.0,0.0027,0.5,10.0,4.53,-24.399994,-36.11,0.22,4.97e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489d6865fffff,2014-01-23,18,2014-01-23 18:00:00,1,30.6927,-99.169035,2014,TX,TX,8.0,9.4.6,9.4,1.0,True,True,0.0,0.0,0.0,0.0,47.0,1.08,1.3,55.0,0.0027,0.64,9.43,3.75,-25.25,-36.47,0.0,2.46e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826ddb663fffff,2014-01-23,18,2014-01-23 18:00:00,1,33.811869,-98.388126,2014,TX,TX,8.0,9.4.2,9.4,2.0,True,True,0.0,0.0,0.0,0.0,47.0,1.14,1.28,58.0,0.0017,0.67,9.32,4.29,-25.839996,-36.929993,0.0,1.69e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826ca66b7fffff,2014-01-23,18,2014-01-23 18:00:00,1,32.446752,-98.029223,2014,TX,TX,8.0,9.4.5,9.4,1.0,True,True,0.0,0.0,0.0,0.0,45.0,1.16,1.33,59.0,0.0023,0.73,9.35,3.89,-25.459991,-36.65999,0.0,2.09e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444da357fffff,2014-01-23,18,2014-01-23 18:00:00,1,32.959455,-94.948467,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,40.0,1.11,1.52,48.0,0.0031,0.66,7.44,3.65,-25.319992,-36.339996,0.0,2.1e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848f6003bfffff,2014-01-23,18,2014-01-23 18:00:00,1,29.571164,-104.375201,2014,TX,,,,,,,,,,,,53.0,1.02,1.16,39.0,0.0053,0.25,9.41,3.57,-24.34999,-35.75,0.0,4.28e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446e2325fffff,2014-01-23,18,2014-01-23 18:00:00,1,30.362087,-94.053256,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,20.0,1.71,1.69,0.0,0.0016,0.44,10.0,5.6,-24.549988,-36.15999,0.75,5.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cd264dfffff,2014-01-23,18,2014-01-23 18:00:00,1,33.360311,-95.052723,2014,TX,TX,8.0,8.3.8,8.3,3.0,True,True,0.0,0.0,0.0,0.0,37.0,1.23,1.57,39.0,0.0025,0.52,8.76,3.96,-25.439987,-36.579987,0.0,2.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848826d83fffff,2014-01-23,18,2014-01-23 18:00:00,1,29.010092,-98.436709,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,26.0,1.51,1.51,0.0,0.0022,0.55,10.0,4.85,-24.439987,-36.15999,0.57,5.11e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b2195fffff,2014-01-23,18,2014-01-23 18:00:00,1,32.33732,-94.912962,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,41.0,1.1,1.46,46.0,0.0031,0.64,7.01,4.05,-25.319992,-36.11,0.0,2.35e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848997861fffff,2014-01-23,18,2014-01-23 18:00:00,1,31.672348,-99.036554,2014,TX,TX,8.0,9.4.2,9.4,2.0,True,True,0.0,0.0,0.0,0.0,33.0,1.17,1.39,0.0,0.0021,0.75,9.41,4.27,-25.479996,-36.549988,0.08,2.31e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826db9587fffff,2014-01-23,18,2014-01-23 18:00:00,1,32.494179,-100.157421,2014,TX,TX,8.0,9.4.2,9.4,2.0,True,True,0.0,0.0,0.0,0.0,46.0,1.13,1.23,62.0,0.0015,0.85,10.0,4.58,-25.809998,-36.949997,0.0,1.93e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b6131fffff,2014-01-23,18,2014-01-23 18:00:00,0,32.294316,-94.360139,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.14,1.46,0.0,0.003,0.6,7.07,4.09,-25.36,-36.15999,0.06,2.27e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488d48ebfffff,2014-01-23,18,2014-01-23 18:00:00,0,30.174121,-102.489544,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,56.0,0.89,1.12,54.0,0.0033,0.49,8.43,3.77,-25.119995,-36.199997,0.0,2.83e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848c6150bfffff,2014-01-23,18,2014-01-23 18:00:00,0,31.973722,-106.624722,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,57.0,0.95,1.12,53.0,0.0046,0.45,8.34,2.74,-24.839996,-36.319992,0.0,2.54e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488d52a1fffff,2014-01-23,18,2014-01-23 18:00:00,0,29.908505,-102.70139,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,53.0,1.0,1.15,57.0,0.0033,0.59,9.35,3.81,-24.979996,-36.20999,0.0,3.05e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848864da1fffff,2014-01-23,18,2014-01-23 18:00:00,0,27.490678,-98.303261,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,24.0,1.56,1.64,0.0,0.0046,0.41,10.0,3.8,-23.569992,-35.949997,0.64,7.41e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844681565fffff,2014-01-23,18,2014-01-23 18:00:00,0,30.705032,-94.949249,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,19.0,1.74,1.68,0.0,0.0007,0.47,10.0,6.51,-24.939987,-36.15999,1.46,4.58e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488d86edfffff,2014-01-23,18,2014-01-23 18:00:00,0,29.702143,-103.554955,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,51.0,1.1,1.16,50.0,0.0028,0.49,10.0,4.23,-24.929993,-36.299988,0.0,3.57e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d46c03fffff,2014-01-23,18,2014-01-23 18:00:00,0,36.327118,-102.570695,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,22.0,1.58,1.39,0.0,0.0,0.55,10.0,9.44,-26.659988,-37.47,0.3,2.15e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d5c4edfffff,2014-01-23,18,2014-01-23 18:00:00,0,36.423599,-101.305897,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,27.0,1.64,1.42,29.0,0.0,0.47,10.0,8.7,-26.769989,-37.47,0.0,1.74e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489aac09fffff,2014-01-23,18,2014-01-23 18:00:00,0,31.245605,-97.618286,2014,TX,TX,8.0,9.4.5,9.4,0.0,False,True,0.0,0.0,0.0,0.0,34.0,1.19,1.33,0.0,0.0029,0.66,9.52,3.99,-25.12999,-36.369995,0.15,2.64e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848de289bfffff,2014-01-23,18,2014-01-23 18:00:00,0,35.309673,-105.255139,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,45.0,1.22,1.18,49.0,0.0006,0.59,10.0,5.96,-26.199997,-37.23999,0.0,2.09e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488eb523fffff,2014-01-23,18,2014-01-23 18:00:00,0,29.73062,-101.415351,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,42.0,1.3,1.42,41.0,0.0037,0.4,9.96,3.77,-24.769989,-36.079987,0.0,3.4e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c1c96dfffff,2014-01-23,18,2014-01-23 18:00:00,0,35.529477,-98.225932,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,39.0,1.39,1.37,50.0,0.0009,0.68,10.0,5.1,-26.369995,-37.36,0.0,1.35e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848962b6bfffff,2014-01-23,18,2014-01-23 18:00:00,0,27.733629,-95.509626,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d1a01dfffff,2014-01-23,18,2014-01-23 18:00:00,0,33.647663,-105.696668,2014,TX,TX,8.0,13.1.1,13.1,0.0,False,True,0.0,0.0,0.0,0.0,52.0,1.16,1.05,58.0,0.0011,0.63,10.0,4.85,-26.12999,-37.229996,0.0,1.9e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488282cdfffff,2014-01-23,18,2014-01-23 18:00:00,0,27.963594,-98.995439,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,28.0,1.44,1.52,0.0,0.0051,0.45,10.0,3.51,-23.84999,-36.01999,0.41,5.7e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488e4e2bfffff,2014-01-23,18,2014-01-23 18:00:00,0,29.951922,-100.317995,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,48.0,1.09,1.27,53.0,0.0031,0.57,9.99,3.64,-25.009995,-36.329987,0.0,2.97e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488da65bfffff,2014-01-23,18,2014-01-23 18:00:00,0,30.021549,-103.874128,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,53.0,1.09,1.08,48.0,0.0017,0.44,10.0,4.89,-25.309998,-36.539993,0.0,3.27e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446c58b5fffff,2014-01-23,18,2014-01-23 18:00:00,0,29.62375,-94.467684,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,16.0,1.79,1.81,0.0,0.0,0.49,10.0,6.47,-24.25,-35.789993,0.51,7.45e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488e6501fffff,2014-01-23,18,2014-01-23 18:00:00,0,30.304775,-100.690721,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,41.0,1.24,1.43,50.0,0.0023,0.63,9.41,4.42,-25.329987,-36.339996,0.0,2.76e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446d1997fffff,2014-01-23,18,2014-01-23 18:00:00,0,30.351174,-95.934171,2014,TX,TX,8.0,9.4.7,9.4,1.0,True,True,0.0,0.0,0.0,0.0,21.0,1.63,1.65,0.0,0.0012,0.44,10.0,5.89,-24.789993,-36.17,1.14,4.69e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848812161fffff,2014-01-23,18,2014-01-23 18:00:00,0,29.003705,-101.166422,2014,TX,TX,8.0,9.6.1,9.6,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dec917fffff,2014-01-23,18,2014-01-23 18:00:00,0,34.210445,-102.019855,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,41.0,1.26,1.27,51.0,0.0005,0.71,10.0,6.11,-26.37999,-37.28,0.0,1.72e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848dac849fffff,2014-01-23,18,2014-01-23 18:00:00,0,35.649309,-104.43127,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,44.0,1.21,1.14,45.0,0.0005,0.51,10.0,6.18,-26.199997,-37.259995,0.0,2.1e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848f0483dfffff,2014-01-23,18,2014-01-23 18:00:00,0,30.352194,-104.785976,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,52.0,1.08,1.12,43.0,0.0027,0.34,10.0,4.27,-24.949997,-36.42,0.0,3.38e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446c411dfffff,2014-01-23,18,2014-01-23 18:00:00,0,29.661227,-94.533795,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,17.0,1.79,1.8,0.0,0.0003,0.46,10.0,6.34,-24.269989,-35.829987,0.57,7.16e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848913969fffff,2014-01-23,18,2014-01-23 18:00:00,0,29.069857,-97.533504,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,25.0,1.53,1.55,0.0,0.0011,0.52,10.0,5.67,-24.5,-36.119995,0.21,5.58e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8844695285fffff,2014-01-23,18,2014-01-23 18:00:00,0,31.355427,-95.493633,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,24.0,1.52,1.58,0.0,0.0027,0.56,9.48,4.79,-25.029999,-36.039993,0.97,3.31e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884461330bfffff,2014-01-23,18,2014-01-23 18:00:00,0,29.065812,-94.334237,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32767.0,32493.85,32493.85,32767.0,32767.0,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cb9227fffff,2014-01-23,18,2014-01-23 18:00:00,0,32.816748,-96.688572,2014,TX,TX,8.0,9.4.7,9.4,1.0,True,True,0.0,0.0,0.0,0.0,44.0,1.11,1.38,54.0,0.0026,0.68,8.82,3.87,-25.409988,-36.569992,0.0,2.08e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d00eebfffff,2014-01-23,18,2014-01-23 18:00:00,0,33.164305,-104.054956,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,48.0,1.15,1.21,46.0,0.0014,0.47,10.0,4.58,-25.87999,-37.049988,0.0,1.94e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488a24c5fffff,2014-01-23,18,2014-01-23 18:00:00,0,31.451756,-101.156776,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,44.0,1.15,1.37,57.0,0.0019,0.72,9.59,4.29,-25.62999,-36.67,0.0,2.19e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489d4253fffff,2014-01-23,18,2014-01-23 18:00:00,0,30.220278,-99.158686,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,47.0,1.11,1.29,55.0,0.0033,0.63,9.65,3.39,-25.009995,-36.399994,0.0,2.69e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489c4eddfffff,2014-01-23,18,2014-01-23 18:00:00,0,29.706692,-98.1074,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.49,1.51,0.0,0.0015,0.58,10.0,5.38,-24.769989,-36.28,0.24,4.46e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848dea027fffff,2014-01-23,18,2014-01-23 18:00:00,0,34.802511,-105.541469,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,41.0,1.33,1.27,50.0,0.0004,0.7,10.0,6.69,-26.449997,-37.199997,0.0,1.98e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826da8703fffff,2014-01-23,18,2014-01-23 18:00:00,0,33.137799,-101.282726,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,44.0,1.17,1.24,59.0,0.001,0.83,10.0,5.38,-26.039993,-36.95999,0.0,1.93e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c14ca3fffff,2014-01-23,18,2014-01-23 18:00:00,0,34.964209,-98.179491,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,37.0,1.47,1.44,48.0,0.0009,0.69,10.0,5.11,-26.279999,-37.37999,0.0,1.44e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
